year,cutoff,zone,municipalities,muni_names,resident_labour_force,mean_contained,labour_weighted_contained
2000,0.977,466,8,本渡市; 天草郡有明町; 天草郡倉岳町; 天草郡栖本町; 天草郡新和町; 天草郡五和町; 天草郡苓北町; 天草郡天草町,33067,0.9518058303387833,0.9612907127952339
2000,0.977,467,2,牛深市; 天草郡河浦町,8799,0.8771900730334465,0.9014660756904194
2000,0.977,468,3,天草郡松島町; 天草郡姫戸町; 天草郡龍ヶ岳町,6578,0.8388422722814173,0.815293402249924
2000,0.977,469,1,天草郡御所浦町,1523,0.9612606697307945,0.9612606697307945
2000,0.977,470,1,東国東郡姫島村,1082,0.9149722735674677,0.9149722735674677
2000,0.977,471,6,名瀬市; 大島郡大和村; 大島郡宇検村; 大島郡住用村; 大島郡龍郷町; 大島郡笠利町,21986,0.9875278502154816,0.9925861912125898
2000,0.977,472,1,大島郡瀬戸内町,4041,0.9873793615441723,0.9873793615441723
2000,0.977,473,3,西之表市; 熊毛郡中種子町; 熊毛郡南種子町,15347,0.9986510774292185,0.9986316543949958
2000,0.977,474,1,鹿児島郡三島村,222,1,1
2000,0.977,475,1,鹿児島郡十島村,288,1,1
2000,0.977,476,2,薩摩郡里村; 薩摩郡上甑村,1178,0.9915572232645403,0.9923599320882852
2000,0.977,477,2,薩摩郡下甑村; 薩摩郡鹿島村,1107,0.9983314794215795,0.997289972899729
2000,0.977,478,2,熊毛郡上屋久町; 熊毛郡屋久町,5558,0.998409036228292,0.998380712486506
2000,0.977,479,1,大島郡喜界町,3134,0.9990427568602425,0.9990427568602425
2000,0.977,480,3,大島郡徳之島町; 大島郡天城町; 大島郡伊仙町,9460,0.9997110870350306,0.9995771670190274
2000,0.977,481,2,大島郡和泊町; 大島郡知名町,5945,0.9995046018074273,0.9994953742640875
2000,0.977,482,1,大島郡与論町,2306,0.9978317432784042,0.9978317432784042
2000,0.977,486,4,平良市; 宮古郡城辺町; 宮古郡下地町; 宮古郡上野村,18760,0.9952706821906344,0.9926972281449893
2000,0.977,487,1,石垣市,17360,0.9961981566820276,0.9961981566820276
2000,0.977,488,1,国頭郡伊江村,2107,0.9990507831039392,0.9990507831039392
2000,0.977,489,2,島尻郡仲里村; 島尻郡具志川村,3419,0.9991939817302525,0.999122550453349
2000,0.977,490,1,島尻郡渡嘉敷村,334,1,1
2000,0.977,491,1,島尻郡座間味村,445,1,1
2000,0.977,492,1,島尻郡粟国村,327,0.9938837920489296,0.9938837920489296
2000,0.977,493,1,島尻郡渡名喜村,223,1,1
2000,0.977,494,1,島尻郡南大東村,802,1,1
2000,0.977,495,1,島尻郡北大東村,393,1,1
2000,0.977,496,1,島尻郡伊平屋村,649,1,1
2000,0.977,497,1,島尻郡伊是名村,618,0.9967637540453075,0.9967637540453075
2000,0.977,498,1,宮古郡伊良部町,2590,0.9316602316602317,0.9316602316602317
2000,0.977,499,1,宮古郡多良間村,607,0.9983525535420099,0.9983525535420099
2000,0.977,500,1,八重山郡竹富町,1693,0.9952746603662138,0.9952746603662138
2000,0.977,501,1,八重山郡与那国町,832,0.9975961538461539,0.9975961538461539
2005,0.98,47,1,檜山支庁奥尻町,1496,1,1
2005,0.98,48,1,宗谷支庁礼文町,1685,0.9994065281899109,0.9994065281899109
2005,0.98,49,2,宗谷支庁利尻町; 宗谷支庁利尻富士町,2872,0.9996133023975251,0.9996518105849582
2005,0.98,270,1,大島支庁大島町,3549,0.9980276134122288,0.9980276134122288
2005,0.98,271,1,大島支庁利島村,190,1,1
2005,0.98,272,1,大島支庁新島村,1252,0.9992012779552716,0.9992012779552716
2005,0.98,273,1,大島支庁神津島村,850,0.9964705882352941,0.9964705882352941
2005,0.98,274,1,三宅支庁三宅村,1068,0.99812734082397,0.99812734082397
2005,0.98,275,1,三宅支庁御蔵島村,136,0.9926470588235294,0.9926470588235294
2005,0.98,276,1,八丈支庁八丈町,3605,0.9980582524271845,0.9980582524271845
2005,0.98,277,1,八丈支庁青ヶ島村,125,1,1
2005,0.98,278,1,小笠原支庁小笠原村,1241,1,1
2005,0.98,279,1,佐渡市,30485,0.9978021978021978,0.9978021978021978
2005,0.98,280,1,岩船郡粟島浦村,245,0.9959183673469387,0.9959183673469387
2005,0.98,281,1,飾磨郡家島町,2474,0.9365400161681487,0.9365400161681487
2005,0.98,282,1,隠岐郡海士町,989,0.9565217391304348,0.9565217391304348
2005,0.98,283,1,隠岐郡西ノ島町,758,0.9604221635883905,0.9604221635883905
2005,0.98,284,1,隠岐郡知夫村,259,0.9575289575289575,0.9575289575289575
2005,0.98,285,1,隠岐郡隠岐の島町,6921,0.9945094639502962,0.9945094639502962
2005,0.98,286,1,佐伯郡宮島町,925,0.8064864864864865,0.8064864864864865
2005,0.98,287,1,豊田郡大崎上島町,3358,0.913936867182847,0.913936867182847
2005,0.98,288,3,小豆郡内海町; 小豆郡土庄町; 小豆郡池田町,13094,0.9661954677752835,0.9638002138383993
2005,0.98,289,1,香川郡直島町,1345,0.9613382899628253,0.9613382899628253
2005,0.98,290,1,越智郡上島町,2854,0.7126839523475823,0.7126839523475823
2005,0.98,291,1,対馬市,15041,0.9985373312944618,0.9985373312944618
2005,0.98,292,1,壱岐市,12591,0.9894368993725677,0.9894368993725677
2005,0.98,293,1,五島市,15817,0.9891256243282545,0.9891256243282545
2005,0.98,294,1,北松浦郡小値賀町,1152,0.9826388888888888,0.9826388888888888
2005,0.98,295,1,北松浦郡宇久町,969,0.934984520123839,0.934984520123839
2005,0.98,296,1,北松浦郡福島町,1275,0.6180392156862745,0.6180392156862745
2005,0.98,297,1,北松浦郡鷹島町,964,0.9605809128630706,0.9605809128630706
2005,0.98,298,1,南松浦郡新上五島町,8278,0.9590480792461947,0.9590480792461947
2005,0.98,299,1,天草郡御所浦町,1158,0.9214162348877375,0.9214162348877375
2005,0.98,300,1,東国東郡姫島村,944,0.8358050847457628,0.8358050847457628
2005,0.98,301,7,名瀬市; 大島郡大和村; 大島郡宇検村; 大島郡瀬戸内町; 大島郡住用村; 大島郡龍郷町; 大島郡笠利町,24844,0.9962995899004401,0.9967799066172919
2005,0.98,302,3,西之表市; 熊毛郡中種子町; 熊毛郡南種子町,14729,0.9986670968694896,0.9983705614773576
2005,0.98,303,1,鹿児島郡三島村,185,0.9891891891891892,0.9891891891891892
2005,0.98,304,1,鹿児島郡十島村,278,1,1
2005,0.98,305,2,熊毛郡上屋久町; 熊毛郡屋久町,5445,0.9985661770962746,0.9985307621671258
2005,0.98,306,1,大島郡喜界町,3073,1,1
2005,0.98,307,3,大島郡徳之島町; 大島郡天城町; 大島郡伊仙町,9303,0.9992785229559974,0.9991400623454799
2005,0.98,308,2,大島郡和泊町; 大島郡知名町,6034,0.9993063332525861,0.9993370898243288
2005,0.98,309,1,大島郡与論町,2252,0.9951154529307282,0.9951154529307282
2005,0.98,312,1,石垣市,18479,0.9909627144325992,0.9909627144325992
2005,0.98,313,1,宮古島市,20496,0.997316549570648,0.997316549570648
2005,0.98,314,1,国頭郡伊江村,1985,0.9949622166246851,0.9949622166246851
2005,0.98,315,1,島尻郡渡嘉敷村,347,0.9971181556195965,0.9971181556195965
2005,0.98,316,1,島尻郡座間味村,502,0.99800796812749,0.99800796812749
2005,0.98,317,1,島尻郡粟国村,305,0.9934426229508196,0.9934426229508196
2005,0.98,318,1,島尻郡渡名喜村,165,1,1
2005,0.98,319,1,島尻郡南大東村,769,1,1
2005,0.98,320,1,島尻郡北大東村,317,1,1
2005,0.98,321,1,島尻郡伊平屋村,579,0.9758203799654577,0.9758203799654577
2005,0.98,322,1,島尻郡伊是名村,701,0.9985734664764622,0.9985734664764622
2005,0.98,323,1,島尻郡久米島町,3680,0.9997282608695652,0.9997282608695652
2005,0.98,324,1,宮古郡多良間村,553,0.9927667269439421,0.9927667269439421
2005,0.98,325,1,八重山郡竹富町,2187,0.9981710105166895,0.9981710105166895
2005,0.98,326,1,八重山郡与那国町,903,0.9955703211517165,0.9955703211517165
2005,0.977,51,1,檜山支庁奥尻町,1496,1,1
2005,0.977,52,1,宗谷支庁礼文町,1685,0.9994065281899109,0.9994065281899109
2005,0.977,53,2,宗谷支庁利尻町; 宗谷支庁利尻富士町,2872,0.9996133023975251,0.9996518105849582
2005,0.977,290,1,大島支庁大島町,3549,0.9980276134122288,0.9980276134122288
2005,0.977,291,1,大島支庁利島村,190,1,1
2005,0.977,292,1,大島支庁新島村,1252,0.9992012779552716,0.9992012779552716
2005,0.977,293,1,大島支庁神津島村,850,0.9964705882352941,0.9964705882352941
2005,0.977,294,1,三宅支庁三宅村,1068,0.99812734082397,0.99812734082397
2005,0.977,295,1,三宅支庁御蔵島村,136,0.9926470588235294,0.9926470588235294
2005,0.977,296,1,八丈支庁八丈町,3605,0.9980582524271845,0.9980582524271845
2005,0.977,297,1,八丈支庁青ヶ島村,125,1,1
2005,0.977,298,1,小笠原支庁小笠原村,1241,1,1
2005,0.977,299,1,佐渡市,30485,0.9978021978021978,0.9978021978021978
2005,0.977,300,1,岩船郡粟島浦村,245,0.9959183673469387,0.9959183673469387
2005,0.977,301,1,飾磨郡家島町,2474,0.9365400161681487,0.9365400161681487
2005,0.977,302,1,隠岐郡海士町,989,0.9565217391304348,0.9565217391304348
2005,0.977,303,1,隠岐郡西ノ島町,758,0.9604221635883905,0.9604221635883905
2005,0.977,304,1,隠岐郡知夫村,259,0.9575289575289575,0.9575289575289575
2005,0.977,305,1,隠岐郡隠岐の島町,6921,0.9945094639502962,0.9945094639502962
2005,0.977,306,1,佐伯郡宮島町,925,0.8064864864864865,0.8064864864864865
2005,0.977,307,1,豊田郡大崎上島町,3358,0.913936867182847,0.913936867182847
2005,0.977,308,3,小豆郡内海町; 小豆郡土庄町; 小豆郡池田町,13094,0.9661954677752835,0.9638002138383993
2005,0.977,309,1,香川郡直島町,1345,0.9613382899628253,0.9613382899628253
2005,0.977,310,1,越智郡上島町,2854,0.7126839523475823,0.7126839523475823
2005,0.977,311,1,対馬市,15041,0.9985373312944618,0.9985373312944618
2005,0.977,312,1,壱岐市,12591,0.9894368993725677,0.9894368993725677
2005,0.977,313,1,五島市,15817,0.9891256243282545,0.9891256243282545
2005,0.977,314,1,北松浦郡小値賀町,1152,0.9826388888888888,0.9826388888888888
2005,0.977,315,1,北松浦郡宇久町,969,0.934984520123839,0.934984520123839
2005,0.977,316,1,北松浦郡福島町,1275,0.6180392156862745,0.6180392156862745
2005,0.977,317,1,北松浦郡鷹島町,964,0.9605809128630706,0.9605809128630706
2005,0.977,318,1,南松浦郡新上五島町,8278,0.9590480792461947,0.9590480792461947
2005,0.977,319,1,天草郡御所浦町,1158,0.9214162348877375,0.9214162348877375
2005,0.977,320,1,東国東郡姫島村,944,0.8358050847457628,0.8358050847457628
2005,0.977,321,7,名瀬市; 大島郡大和村; 大島郡宇検村; 大島郡瀬戸内町; 大島郡住用村; 大島郡龍郷町; 大島郡笠利町,24844,0.9962995899004401,0.9967799066172919
2005,0.977,322,3,西之表市; 熊毛郡中種子町; 熊毛郡南種子町,14729,0.9986670968694896,0.9983705614773576
2005,0.977,323,1,鹿児島郡三島村,185,0.9891891891891892,0.9891891891891892
2005,0.977,324,1,鹿児島郡十島村,278,1,1
2005,0.977,325,2,熊毛郡上屋久町; 熊毛郡屋久町,5445,0.9985661770962746,0.9985307621671258
2005,0.977,326,1,大島郡喜界町,3073,1,1
2005,0.977,327,3,大島郡徳之島町; 大島郡天城町; 大島郡伊仙町,9303,0.9992785229559974,0.9991400623454799
2005,0.977,328,2,大島郡和泊町; 大島郡知名町,6034,0.9993063332525861,0.9993370898243288
2005,0.977,329,1,大島郡与論町,2252,0.9951154529307282,0.9951154529307282
2005,0.977,332,1,石垣市,18479,0.9909627144325992,0.9909627144325992
2005,0.977,333,1,宮古島市,20496,0.997316549570648,0.997316549570648
2005,0.977,334,1,国頭郡伊江村,1985,0.9949622166246851,0.9949622166246851
2005,0.977,335,1,島尻郡渡嘉敷村,347,0.9971181556195965,0.9971181556195965
2005,0.977,336,1,島尻郡座間味村,502,0.99800796812749,0.99800796812749
2005,0.977,337,1,島尻郡粟国村,305,0.9934426229508196,0.9934426229508196
2005,0.977,338,1,島尻郡渡名喜村,165,1,1
2005,0.977,339,1,島尻郡南大東村,769,1,1
2005,0.977,340,1,島尻郡北大東村,317,1,1
2005,0.977,341,1,島尻郡伊平屋村,579,0.9758203799654577,0.9758203799654577
2005,0.977,342,1,島尻郡伊是名村,701,0.9985734664764622,0.9985734664764622
2005,0.977,343,1,島尻郡久米島町,3680,0.9997282608695652,0.9997282608695652
2005,0.977,344,1,宮古郡多良間村,553,0.9927667269439421,0.9927667269439421
2005,0.977,345,1,八重山郡竹富町,2187,0.9981710105166895,0.9981710105166895
2005,0.977,346,1,八重山郡与那国町,903,0.9955703211517165,0.9955703211517165
2010,0.98,40,1,檜山振興局奥尻町,1143,0.9991251093613298,0.9991251093613298
2010,0.98,41,1,宗谷総合振興局礼文町,1507,1,1
2010,0.98,42,2,宗谷総合振興局利尻町; 宗谷総合振興局利尻富士町,2623,0.9996323529411765,0.9996187571483035
2010,0.98,217,1,大島支庁大島町,3464,0.996824480369515,0.996824480369515
2010,0.98,218,1,大島支庁利島村,210,1,1
2010,0.98,219,1,大島支庁新島村,1220,0.9975409836065574,0.9975409836065574
2010,0.98,220,1,大島支庁神津島村,814,0.9975429975429976,0.9975429975429976
2010,0.98,221,1,三宅支庁三宅村,1237,0.9975747776879548,0.9975747776879548
2010,0.98,222,1,三宅支庁御蔵島村,202,0.995049504950495,0.995049504950495
2010,0.98,223,1,八丈支庁八丈町,3422,0.9962010520163647,0.9962010520163647
2010,0.98,224,1,八丈支庁青ヶ島村,125,1,1
2010,0.98,225,1,小笠原支庁小笠原村,1275,0.9976470588235294,0.9976470588235294
2010,0.98,226,1,佐渡市,26791,0.997797767907133,0.997797767907133
2010,0.98,227,1,岩船郡粟島浦村,196,1,1
2010,0.98,228,1,隠岐郡海士町,939,0.9488817891373802,0.9488817891373802
2010,0.98,229,1,隠岐郡西ノ島町,691,0.9696092619392185,0.9696092619392185
2010,0.98,230,1,隠岐郡知夫村,210,0.9619047619047619,0.9619047619047619
2010,0.98,231,1,隠岐郡隠岐の島町,6121,0.9941186080705767,0.9941186080705767
2010,0.98,232,1,豊田郡大崎上島町,2883,0.9223031564342699,0.9223031564342699
2010,0.98,233,2,小豆郡土庄町; 小豆郡小豆島町,12062,0.9671355553192444,0.9673354335931023
2010,0.98,234,1,香川郡直島町,1388,0.9646974063400576,0.9646974063400576
2010,0.98,235,1,越智郡上島町,2616,0.7400611620795107,0.7400611620795107
2010,0.98,236,1,対馬市,13135,0.997944423296536,0.997944423296536
2010,0.98,237,1,壱岐市,11567,0.9925650557620818,0.9925650557620818
2010,0.98,238,1,五島市,14307,0.9885370797511708,0.9885370797511708
2010,0.98,239,1,北松浦郡小値賀町,1006,0.9990059642147118,0.9990059642147118
2010,0.98,240,1,南松浦郡新上五島町,7366,0.9454249253326092,0.9454249253326092
2010,0.98,241,1,東国東郡姫島村,809,0.8158220024721878,0.8158220024721878
2010,0.98,242,3,西之表市; 熊毛郡中種子町; 熊毛郡南種子町,13693,0.998463636481209,0.9982472796319287
2010,0.98,243,5,奄美市; 大島郡大和村; 大島郡宇検村; 大島郡瀬戸内町; 大島郡龍郷町,23550,0.9966922272345153,0.9981316348195329
2010,0.98,244,1,鹿児島郡三島村,169,1,1
2010,0.98,245,1,鹿児島郡十島村,297,1,1
2010,0.98,246,1,熊毛郡屋久島町,5534,0.999819298879653,0.999819298879653
2010,0.98,247,1,大島郡喜界町,3035,0.9993410214168039,0.9993410214168039
2010,0.98,248,3,大島郡徳之島町; 大島郡天城町; 大島郡伊仙町,9225,1,1
2010,0.98,249,2,大島郡和泊町; 大島郡知名町,5822,0.9994684356671832,0.9994847131569907
2010,0.98,250,1,大島郡与論町,2092,1,1
2010,0.98,253,1,石垣市,18205,0.9920900851414447,0.9920900851414447
2010,0.98,254,1,宮古島市,20183,0.9992568002774612,0.9992568002774612
2010,0.98,255,1,国頭郡伊江村,1918,0.9947862356621481,0.9947862356621481
2010,0.98,256,1,島尻郡渡嘉敷村,396,0.9974747474747475,0.9974747474747475
2010,0.98,257,1,島尻郡座間味村,403,1,1
2010,0.98,258,1,島尻郡粟国村,288,1,1
2010,0.98,259,1,島尻郡渡名喜村,188,0.9893617021276596,0.9893617021276596
2010,0.98,260,1,島尻郡南大東村,779,0.9974326059050064,0.9974326059050064
2010,0.98,261,1,島尻郡北大東村,414,1,1
2010,0.98,262,1,島尻郡伊平屋村,536,0.9888059701492538,0.9888059701492538
2010,0.98,263,1,島尻郡伊是名村,611,1,1
2010,0.98,264,1,島尻郡久米島町,3482,1,1
2010,0.98,265,1,宮古郡多良間村,566,0.9946996466431095,0.9946996466431095
2010,0.98,266,1,八重山郡竹富町,1878,0.9946751863684771,0.9946751863684771
2010,0.98,267,1,八重山郡与那国町,826,0.9987893462469734,0.9987893462469734
2010,0.977,44,1,檜山振興局奥尻町,1143,0.9991251093613298,0.9991251093613298
2010,0.977,45,1,宗谷総合振興局礼文町,1507,1,1
2010,0.977,46,2,宗谷総合振興局利尻町; 宗谷総合振興局利尻富士町,2623,0.9996323529411765,0.9996187571483035
2010,0.977,234,1,大島支庁大島町,3464,0.996824480369515,0.996824480369515
2010,0.977,235,1,大島支庁利島村,210,1,1
2010,0.977,236,1,大島支庁新島村,1220,0.9975409836065574,0.9975409836065574
2010,0.977,237,1,大島支庁神津島村,814,0.9975429975429976,0.9975429975429976
2010,0.977,238,1,三宅支庁三宅村,1237,0.9975747776879548,0.9975747776879548
2010,0.977,239,1,三宅支庁御蔵島村,202,0.995049504950495,0.995049504950495
2010,0.977,240,1,八丈支庁八丈町,3422,0.9962010520163647,0.9962010520163647
2010,0.977,241,1,八丈支庁青ヶ島村,125,1,1
2010,0.977,242,1,小笠原支庁小笠原村,1275,0.9976470588235294,0.9976470588235294
2010,0.977,243,1,佐渡市,26791,0.997797767907133,0.997797767907133
2010,0.977,244,1,岩船郡粟島浦村,196,1,1
2010,0.977,245,1,隠岐郡海士町,939,0.9488817891373802,0.9488817891373802
2010,0.977,246,1,隠岐郡西ノ島町,691,0.9696092619392185,0.9696092619392185
2010,0.977,247,1,隠岐郡知夫村,210,0.9619047619047619,0.9619047619047619
2010,0.977,248,1,隠岐郡隠岐の島町,6121,0.9941186080705767,0.9941186080705767
2010,0.977,249,1,豊田郡大崎上島町,2883,0.9223031564342699,0.9223031564342699
2010,0.977,250,2,小豆郡土庄町; 小豆郡小豆島町,12062,0.9671355553192444,0.9673354335931023
2010,0.977,251,1,香川郡直島町,1388,0.9646974063400576,0.9646974063400576
2010,0.977,252,1,越智郡上島町,2616,0.7400611620795107,0.7400611620795107
2010,0.977,253,1,対馬市,13135,0.997944423296536,0.997944423296536
2010,0.977,254,1,壱岐市,11567,0.9925650557620818,0.9925650557620818
2010,0.977,255,1,五島市,14307,0.9885370797511708,0.9885370797511708
2010,0.977,256,1,北松浦郡小値賀町,1006,0.9990059642147118,0.9990059642147118
2010,0.977,257,1,南松浦郡新上五島町,7366,0.9454249253326092,0.9454249253326092
2010,0.977,258,1,東国東郡姫島村,809,0.8158220024721878,0.8158220024721878
2010,0.977,259,3,西之表市; 熊毛郡中種子町; 熊毛郡南種子町,13693,0.998463636481209,0.9982472796319287
2010,0.977,260,5,奄美市; 大島郡大和村; 大島郡宇検村; 大島郡瀬戸内町; 大島郡龍郷町,23550,0.9966922272345153,0.9981316348195329
2010,0.977,261,1,鹿児島郡三島村,169,1,1
2010,0.977,262,1,鹿児島郡十島村,297,1,1
2010,0.977,263,1,熊毛郡屋久島町,5534,0.999819298879653,0.999819298879653
2010,0.977,264,1,大島郡喜界町,3035,0.9993410214168039,0.9993410214168039
2010,0.977,265,3,大島郡徳之島町; 大島郡天城町; 大島郡伊仙町,9225,1,1
2010,0.977,266,2,大島郡和泊町; 大島郡知名町,5822,0.9994684356671832,0.9994847131569907
2010,0.977,267,1,大島郡与論町,2092,1,1
2010,0.977,270,1,石垣市,18205,0.9920900851414447,0.9920900851414447
2010,0.977,271,1,宮古島市,20183,0.9992568002774612,0.9992568002774612
2010,0.977,272,1,国頭郡伊江村,1918,0.9947862356621481,0.9947862356621481
2010,0.977,273,1,島尻郡渡嘉敷村,396,0.9974747474747475,0.9974747474747475
2010,0.977,274,1,島尻郡座間味村,403,1,1
2010,0.977,275,1,島尻郡粟国村,288,1,1
2010,0.977,276,1,島尻郡渡名喜村,188,0.9893617021276596,0.9893617021276596
2010,0.977,277,1,島尻郡南大東村,779,0.9974326059050064,0.9974326059050064
2010,0.977,278,1,島尻郡北大東村,414,1,1
2010,0.977,279,1,島尻郡伊平屋村,536,0.9888059701492538,0.9888059701492538
2010,0.977,280,1,島尻郡伊是名村,611,1,1
2010,0.977,281,1,島尻郡久米島町,3482,1,1
2010,0.977,282,1,宮古郡多良間村,566,0.9946996466431095,0.9946996466431095
2010,0.977,283,1,八重山郡竹富町,1878,0.9946751863684771,0.9946751863684771
2010,0.977,284,1,八重山郡与那国町,826,0.9987893462469734,0.9987893462469734
2015,0.98,41,1,檜山振興局奥尻町,1042,0.9971209213051824,0.9971209213051824
2015,0.98,42,1,宗谷総合振興局礼文町,1385,0.9985559566787003,0.9985559566787003
2015,0.98,43,2,宗谷総合振興局利尻町; 宗谷総合振興局利尻富士町,2340,0.9977043158861341,0.9978632478632479
2015,0.98,216,1,大島支庁大島町,3394,0.9952857984678845,0.9952857984678845
2015,0.98,217,1,大島支庁利島村,191,1,1
2015,0.98,218,1,大島支庁新島村,1250,0.9936,0.9936
2015,0.98,219,1,大島支庁神津島村,888,0.9966216216216216,0.9966216216216216
2015,0.98,220,1,三宅支庁三宅村,1217,0.9991783073130649,0.9991783073130649
2015,0.98,221,1,三宅支庁御蔵島村,192,1,1
2015,0.98,222,1,八丈支庁八丈町,3275,0.9969465648854962,0.9969465648854962
2015,0.98,223,1,八丈支庁青ヶ島村,115,1,1
2015,0.98,224,1,小笠原支庁小笠原村,1434,0.99860529986053,0.99860529986053
2015,0.98,225,1,佐渡市,24411,0.9965179632133054,0.9965179632133054
2015,0.98,226,1,岩船郡粟島浦村,180,0.9888888888888889,0.9888888888888889
2015,0.98,227,1,隠岐郡海士町,982,0.9541751527494908,0.9541751527494908
2015,0.98,228,1,隠岐郡西ノ島町,1247,0.9639133921411387,0.9639133921411387
2015,0.98,229,1,隠岐郡知夫村,200,0.935,0.935
2015,0.98,230,1,隠岐郡隠岐の島町,5702,0.9877236057523676,0.9877236057523676
2015,0.98,231,1,豊田郡大崎上島町,2970,0.9222222222222223,0.9222222222222223
2015,0.98,232,2,小豆郡土庄町; 小豆郡小豆島町,11312,0.9676333696184312,0.9677333804809052
2015,0.98,233,1,香川郡直島町,1314,0.971841704718417,0.971841704718417
2015,0.98,234,1,越智郡上島町,2345,0.7539445628997867,0.7539445628997867
2015,0.98,235,1,対馬市,12418,0.9979062650990498,0.9979062650990498
2015,0.98,236,1,壱岐市,11068,0.9876219732562342,0.9876219732562342
2015,0.98,237,1,五島市,13805,0.9876856211517566,0.9876856211517566
2015,0.98,238,1,北松浦郡小値賀町,947,0.9926082365364308,0.9926082365364308
2015,0.98,239,1,南松浦郡新上五島町,6979,0.9441180684911878,0.9441180684911878
2015,0.98,240,1,東国東郡姫島村,735,0.8340136054421768,0.8340136054421768
2015,0.98,241,3,西之表市; 熊毛郡中種子町; 熊毛郡南種子町,13424,0.9979021213554126,0.9974672228843862
2015,0.98,242,5,奄美市; 大島郡大和村; 大島郡宇検村; 大島郡瀬戸内町; 大島郡龍郷町,23381,0.9976750587627241,0.997690432402378
2015,0.98,243,1,鹿児島郡三島村,159,0.9937106918238994,0.9937106918238994
2015,0.98,244,1,鹿児島郡十島村,305,0.9901639344262295,0.9901639344262295
2015,0.98,245,1,熊毛郡屋久島町,5319,0.9979319420943786,0.9979319420943786
2015,0.98,246,1,大島郡喜界町,2937,0.9989785495403473,0.9989785495403473
2015,0.98,247,3,大島郡徳之島町; 大島郡天城町; 大島郡伊仙町,9016,0.9988312201520572,0.998890860692103
2015,0.98,248,2,大島郡和泊町; 大島郡知名町,5751,0.9990155328798462,0.9989567031820553
2015,0.98,249,1,大島郡与論町,2348,0.9982964224872232,0.9982964224872232
2015,0.98,252,1,石垣市,19080,0.9879979035639413,0.9879979035639413
2015,0.98,253,1,宮古島市,19168,0.9967654424040067,0.9967654424040067
2015,0.98,254,1,国頭郡伊江村,1970,0.9949238578680203,0.9949238578680203
2015,0.98,255,1,島尻郡渡嘉敷村,394,0.9898477157360406,0.9898477157360406
2015,0.98,256,1,島尻郡座間味村,452,1,1
2015,0.98,257,1,島尻郡粟国村,322,0.9968944099378882,0.9968944099378882
2015,0.98,258,1,島尻郡渡名喜村,232,1,1
2015,0.98,259,1,島尻郡南大東村,772,0.9922279792746114,0.9922279792746114
2015,0.98,260,1,島尻郡北大東村,380,1,1
2015,0.98,261,1,島尻郡伊平屋村,569,0.9929701230228472,0.9929701230228472
2015,0.98,262,1,島尻郡伊是名村,630,0.9984126984126984,0.9984126984126984
2015,0.98,263,1,島尻郡久米島町,3475,0.999136690647482,0.999136690647482
2015,0.98,264,1,宮古郡多良間村,534,0.9868913857677902,0.9868913857677902
2015,0.98,265,1,八重山郡竹富町,1896,0.9973628691983122,0.9973628691983122
2015,0.98,266,1,八重山郡与那国町,1187,0.9991575400168492,0.9991575400168492
2015,0.977,42,1,檜山振興局奥尻町,1042,0.9971209213051824,0.9971209213051824
2015,0.977,43,1,宗谷総合振興局礼文町,1385,0.9985559566787003,0.9985559566787003
2015,0.977,44,2,宗谷総合振興局利尻町; 宗谷総合振興局利尻富士町,2340,0.9977043158861341,0.9978632478632479
2015,0.977,225,1,大島支庁大島町,3394,0.9952857984678845,0.9952857984678845
2015,0.977,226,1,大島支庁利島村,191,1,1
2015,0.977,227,1,大島支庁新島村,1250,0.9936,0.9936
2015,0.977,228,1,大島支庁神津島村,888,0.9966216216216216,0.9966216216216216
2015,0.977,229,1,三宅支庁三宅村,1217,0.9991783073130649,0.9991783073130649
2015,0.977,230,1,三宅支庁御蔵島村,192,1,1
2015,0.977,231,1,八丈支庁八丈町,3275,0.9969465648854962,0.9969465648854962
2015,0.977,232,1,八丈支庁青ヶ島村,115,1,1
2015,0.977,233,1,小笠原支庁小笠原村,1434,0.99860529986053,0.99860529986053
2015,0.977,234,1,佐渡市,24411,0.9965179632133054,0.9965179632133054
2015,0.977,235,1,岩船郡粟島浦村,180,0.9888888888888889,0.9888888888888889
2015,0.977,236,1,隠岐郡海士町,982,0.9541751527494908,0.9541751527494908
2015,0.977,237,1,隠岐郡西ノ島町,1247,0.9639133921411387,0.9639133921411387
2015,0.977,238,1,隠岐郡知夫村,200,0.935,0.935
2015,0.977,239,1,隠岐郡隠岐の島町,5702,0.9877236057523676,0.9877236057523676
2015,0.977,240,1,豊田郡大崎上島町,2970,0.9222222222222223,0.9222222222222223
2015,0.977,241,2,小豆郡土庄町; 小豆郡小豆島町,11312,0.9676333696184312,0.9677333804809052
2015,0.977,242,1,香川郡直島町,1314,0.971841704718417,0.971841704718417
2015,0.977,243,1,越智郡上島町,2345,0.7539445628997867,0.7539445628997867
2015,0.977,244,1,対馬市,12418,0.9979062650990498,0.9979062650990498
2015,0.977,245,1,壱岐市,11068,0.9876219732562342,0.9876219732562342
2015,0.977,246,1,五島市,13805,0.9876856211517566,0.9876856211517566
2015,0.977,247,1,北松浦郡小値賀町,947,0.9926082365364308,0.9926082365364308
2015,0.977,248,1,南松浦郡新上五島町,6979,0.9441180684911878,0.9441180684911878
2015,0.977,249,1,東国東郡姫島村,735,0.8340136054421768,0.8340136054421768
